time,entry,exit,return,pnl_pct,win,prob,zscore,kelly_size
2021-07-04 07:00:00-05:00,35248.11,35359.12,0.0031493887189980407,0.0031493887189980407,True,0.7539427703102406,0.15280446867455136,0.04
2021-07-04 16:00:00-05:00,35899.23,35364.54,-0.014894191323880826,-0.003,False,0.5511167498860042,0.15280446867455136,0.04
2021-07-04 17:00:00-05:00,35364.54,35286.51,0.0673442144603557,-0.003,False,0.6491358814682568,0.15280446867455136,0.04
2021-07-04 18:00:00-05:00,35286.51,34841.07,-0.002206447475352396,-0.002206447475352396,False,0.6192746516742551,0.15280446867455136,0.04
2021-07-04 19:00:00-05:00,34841.07,34558.05,-0.012623520999951605,-0.003,False,0.7709018238317832,0.15280446867455136,0.04
2021-07-04 20:00:00-05:00,34558.05,34439.97,-0.008123171877327442,-0.003,False,0.5871108332059136,0.15280446867455136,0.04
2021-07-04 21:00:00-05:00,34439.97,34350.89,-0.0034168594582160085,-0.003,False,0.581425422401263,0.15280446867455136,0.04
2021-07-04 23:00:00-05:00,34200.14,34347.21,-0.006963711060143251,0.006963711060143251,True,0.588823658100009,0.15280446867455136,0.04
2021-07-05 00:00:00-05:00,34347.21,34311.99,-0.0010254107975582636,-0.0010254107975582636,False,0.6505983917238437,0.47198643717875177,0.04
2021-07-05 03:00:00-05:00,34262.0,34317.49,0.0018087645255253511,0.0018087645255253511,True,0.6368021943722925,0.47198643717875177,0.04
2021-07-05 05:00:00-05:00,34477.18,33379.96,-0.03182452857223245,-0.003,False,0.6289550296987616,0.47198643717875177,0.04
2021-07-05 06:00:00-05:00,33379.96,33468.11,-0.02574397291459929,0.008,True,0.7582489749572279,0.47198643717875177,0.04
2021-07-05 12:00:00-05:00,33697.06,33982.02,0.00845652410032208,0.008,True,0.7221701183738354,0.47198643717875177,0.04
2021-07-05 13:00:00-05:00,33982.02,34117.97,0.0040006450469985124,0.0040006450469985124,True,0.6285396573437627,0.47198643717875177,0.04
2021-07-05 16:00:00-05:00,34151.79,33960.48,-0.005601756159779551,-0.003,False,0.6851036783281909,0.47198643717875177,0.04
2021-07-05 19:00:00-05:00,34042.88,33768.95,0.019859820083666914,-0.003,False,0.7078603751228121,0.47198643717875177,0.04
2021-07-05 20:00:00-05:00,33768.95,33919.83,-0.008046616502481585,0.008,True,0.6050902407839509,0.47198643717875177,0.04
2021-07-05 23:00:00-05:00,34654.08,34793.39,0.004020017267807937,0.004020017267807937,True,0.7090418494757726,0.47198643717875177,0.04
2021-07-06 04:00:00-05:00,34204.56,33916.6,0.012899720009061597,-0.003,False,0.6710478852482326,0.22688036945544787,0.04
2021-07-06 14:00:00-05:00,34019.99,33953.78,-0.005396064150510918,-0.003,False,0.5790282815110394,0.22688036945544787,0.04
2021-07-06 15:00:00-05:00,33953.78,33763.1,-0.005615869573284632,-0.003,False,0.5817787563701297,0.22688036945544787,0.04
2021-07-06 17:00:00-05:00,34013.95,34220.01,0.00605810263142049,0.00605810263142049,True,0.5502941920960949,0.22688036945544787,0.04
2021-07-06 18:00:00-05:00,34220.01,34162.45,-0.0016820567849046492,-0.0016820567849046492,False,0.6317433846670666,0.22688036945544787,0.04
2021-07-07 03:00:00-05:00,34790.0,34691.91,-0.0028194883587236708,-0.0028194883587236708,False,0.6549763761504291,-0.3898429955385544,0.04
2021-07-07 17:00:00-05:00,34164.99,33862.12,0.004262199959494404,-0.003,False,0.7973280351582785,-0.3898429955385544,0.04
2021-07-07 18:00:00-05:00,33862.12,33210.45,-0.008864922834749706,-0.003,False,0.5590120047916903,-0.3898429955385544,0.04
2021-07-07 19:00:00-05:00,33210.45,33300.48,-0.019244808062814894,0.008,True,0.8389100243680352,-0.3898429955385544,0.04
2021-07-07 20:00:00-05:00,33300.48,33379.95,0.002386452087176938,0.002386452087176938,True,0.816232088142641,-0.3898429955385544,0.04
2021-07-12 02:00:00-05:00,34281.74,34273.62,-0.0002368607894463742,-0.0002368607894463742,False,0.6487556196628177,-0.7722688684041592,0.04
2021-07-12 03:00:00-05:00,34273.62,34050.12,-0.006521050300493499,-0.003,False,0.579305493470047,-0.7722688684041592,0.04
2021-07-12 06:00:00-05:00,33530.0,33566.19,0.009621971397557183,0.008,True,0.6372651239040119,-0.7722688684041592,0.04
2021-07-12 09:00:00-05:00,33405.52,33337.49,-0.0037124962719953234,-0.003,False,0.5921624151415917,-0.7722688684041592,0.04
2021-07-12 11:00:00-05:00,33151.32,33112.12,-0.007609520821708422,-0.003,False,0.6043797066440973,-0.7722688684041592,0.04
2021-07-12 12:00:00-05:00,33112.12,33010.24,-0.003076819001622507,-0.003,False,0.7306999392723535,-0.7722688684041592,0.04
2021-07-12 13:00:00-05:00,33010.24,32822.85,-0.004255637482911744,-0.003,False,0.7093168768474811,-0.7722688684041592,0.04
2021-07-12 14:00:00-05:00,32822.85,32848.75,-0.005676723344028987,0.005676723344028987,True,0.6482713913298565,-0.7722688684041592,0.04
2021-07-12 15:00:00-05:00,32848.75,32867.95,0.0005844971269834344,0.0005844971269834344,True,0.6100305418342086,-0.7722688684041592,0.04
2021-07-12 16:00:00-05:00,32867.95,33038.1,0.005176775551867441,0.005176775551867441,True,0.7380815206646253,-0.7722688684041592,0.04
2021-07-12 18:00:00-05:00,33086.63,33059.99,-0.0008051590627392219,-0.0008051590627392219,False,0.5937526207286005,-0.7722688684041592,0.04
2021-07-13 01:00:00-05:00,32966.31,33180.08,0.004370735630818139,0.004370735630818139,True,0.6481035211565057,-0.5457356430056989,0.04
2021-07-13 07:00:00-05:00,32352.61,32571.77,-0.018615974914996464,0.008,True,0.7821693850122976,-0.5457356430056989,0.04
2021-07-13 10:00:00-05:00,32790.08,32817.77,0.0008444627155528456,0.0008444627155528456,True,0.5759690201511339,-0.5457356430056989,0.04
2021-07-13 15:00:00-05:00,32507.07,32589.11,0.004774267052951806,0.004774267052951806,True,0.5975549951707936,-0.5457356430056989,0.04
2021-07-13 21:00:00-05:00,32545.43,31830.01,-0.021982195349700463,-0.003,False,0.7381206839632628,-0.5457356430056989,0.04
2021-07-13 22:00:00-05:00,31830.01,31930.12,-0.020828084475161907,0.008,True,0.5836290141748449,-0.5457356430056989,0.04
2021-07-23 02:00:00-05:00,32490.0,32318.75,-0.005270852570021545,-0.003,False,0.5713532667809966,-0.834832547697841,0.04
2021-07-23 03:00:00-05:00,32318.75,32325.17,0.015354692002924336,0.008,True,0.5674674715941559,-0.834832547697841,0.04
2021-07-23 04:00:00-05:00,32325.17,32330.3,0.0001586998614392753,0.0001586998614392753,True,0.5504033832114665,-0.834832547697841,0.04
2021-07-23 05:00:00-05:00,32330.3,32296.51,-0.0010451495965085654,-0.0010451495965085654,False,0.5844599858333256,-0.834832547697841,0.04
2021-07-23 13:00:00-05:00,32129.99,32248.63,-0.0058405724231289395,0.0058405724231289395,True,0.5699837205551275,-0.834832547697841,0.04
2021-07-23 15:00:00-05:00,32482.01,32605.61,0.00380518323835262,0.00380518323835262,True,0.6411330328822129,-0.834832547697841,0.04
2021-07-23 17:00:00-05:00,33135.86,33634.09,0.015035976129787968,0.008,True,0.6878859877628836,-0.834832547697841,0.04
2021-07-26 02:00:00-05:00,38150.0,38194.41,0.0011640891218873785,0.0011640891218873785,True,0.5513849232995888,-0.6943873317540689,0.04
2021-07-26 04:00:00-05:00,38206.45,38613.36,0.010650295957881549,0.008,True,0.6442377097252157,-0.6943873317540689,0.04
2021-07-26 06:00:00-05:00,38473.61,38643.61,0.004418613174069186,0.004418613174069186,True,0.5566061583646189,-0.6943873317540689,0.04
2021-07-26 09:00:00-05:00,38316.84,38562.21,0.19255686042852782,0.008,True,0.6366528756970721,-0.6943873317540689,0.04
2021-07-26 10:00:00-05:00,38562.21,39045.82,0.012541034344245326,0.008,True,0.6000346564176844,-0.6943873317540689,0.04
2021-07-26 14:00:00-05:00,39365.15,37752.53,-0.040965676493040226,-0.003,False,0.6392592189005686,-0.6943873317540689,0.04
2021-07-26 15:00:00-05:00,37752.53,37119.09,-0.014727467087578144,-0.003,False,0.6634669678648352,-0.6943873317540689,0.04
2021-07-26 18:00:00-05:00,37237.6,37443.0,-0.013639615676088472,0.008,True,0.6042473406912828,-0.6943873317540689,0.04
2021-07-26 19:00:00-05:00,37443.0,36875.75,-0.015149694201853484,-0.003,False,0.68582299716602,-0.6943873317540689,0.04
2021-07-26 20:00:00-05:00,36875.75,36515.68,-0.009717328721507256,-0.003,False,0.7541717292498861,-0.6943873317540689,0.04
2021-07-26 21:00:00-05:00,36515.68,36823.8,-0.009764411571290068,0.008,True,0.8395374870774046,-0.6943873317540689,0.04
2021-07-26 22:00:00-05:00,36823.8,36951.88,0.0034781853040695,0.0034781853040695,True,0.6101717141040519,-0.6943873317540689,0.04
2021-07-26 23:00:00-05:00,36951.88,37100.0,0.004008456403300796,0.004008456403300796,True,0.6315695156860497,-0.6943873317540689,0.04
2021-07-27 00:00:00-05:00,37100.0,36980.4,-0.003223719676549826,-0.003,False,0.6579095429317626,-0.8223519270382211,0.04
2021-07-27 01:00:00-05:00,36980.4,37115.11,0.012726587591960527,0.008,True,0.6176258473377058,-0.8223519270382211,0.04
2021-07-27 10:00:00-05:00,38209.58,37622.95,-0.01535295598643075,-0.003,False,0.5668286042740595,-0.8223519270382211,0.04
2021-07-27 11:00:00-05:00,37622.95,37787.3,0.017375420493017803,0.008,True,0.6320645311577898,-0.8223519270382211,0.04
2021-07-27 13:00:00-05:00,37908.23,37800.49,-0.002842126894344717,-0.002842126894344717,False,0.558778311989819,-0.8223519270382211,0.04
2021-07-27 14:00:00-05:00,37800.49,38031.9,0.00471892820738408,0.00471892820738408,True,0.617215900453432,-0.8223519270382211,0.04
2021-07-27 17:00:00-05:00,39178.13,39457.87,0.007140208070165811,0.007140208070165811,True,0.7207460319790931,-0.8223519270382211,0.04
2021-07-28 02:00:00-05:00,39895.88,39519.99,-0.009421774880012659,-0.003,False,0.5742582978254944,-0.7920519238860074,0.04
2021-07-28 17:00:00-05:00,39753.61,40019.56,0.05166917148428506,0.008,True,0.5703441263718069,-0.7920519238860074,0.04
2021-07-28 19:00:00-05:00,39408.26,39651.05,-0.008687261358150834,0.008,True,0.6675894876133872,-0.7920519238860074,0.04
2021-07-28 20:00:00-05:00,39651.05,39701.53,0.0012731062607420464,0.0012731062607420464,True,0.6549631550027871,-0.7920519238860074,0.04
2021-07-29 01:00:00-05:00,39996.58,39934.62,-0.0015491324508245237,-0.0015491324508245237,False,0.6239209723260083,-0.7142328596628431,0.04
2021-07-29 02:00:00-05:00,39934.62,39937.36,6.861214655349075e-05,6.861214655349075e-05,True,0.620482178585353,-0.7142328596628431,0.04
2021-07-29 04:00:00-05:00,40392.01,40182.49,-0.005187164491195265,-0.003,False,0.5747628759647981,-0.7142328596628431,0.04
2021-07-29 05:00:00-05:00,40182.49,39769.99,0.019646388853504212,-0.003,False,0.6735720791493575,-0.7142328596628431,0.04
2021-07-29 09:00:00-05:00,39950.0,39939.33,-0.005785853489915582,-0.003,False,0.5810677560858459,-0.7142328596628431,0.04
2021-07-29 17:00:00-05:00,39784.32,40016.48,-0.004147183979974976,0.004147183979974976,True,0.6389057587102174,-0.7142328596628431,0.04
2021-07-29 18:00:00-05:00,40016.48,39905.44,-0.0027748567590153072,-0.0027748567590153072,False,0.5621445707077687,-0.7142328596628431,0.04
2021-07-29 20:00:00-05:00,40099.49,39987.35,-0.002796544295201745,-0.002796544295201745,False,0.5942335498984741,-0.7142328596628431,0.04
2021-07-30 00:00:00-05:00,39723.65,39849.99,-0.0015249726525424652,0.0015249726525424652,True,0.6250004038221394,-0.760400341372173,0.04
2021-07-30 03:00:00-05:00,38723.01,38798.37,-0.025190031631030868,0.008,True,0.7147821899092297,-0.760400341372173,0.04
2021-07-30 06:00:00-05:00,38642.46,38708.44,-0.0020801585413944552,0.0020801585413944552,True,0.6842991962488687,-0.760400341372173,0.04
2021-07-30 15:00:00-05:00,40668.56,41182.01,0.012625231874450544,0.008,True,0.5506741142884092,-0.760400341372173,0.04
2021-07-30 16:00:00-05:00,41182.01,41350.0,0.004079208372782144,0.004079208372782144,True,0.5799908700454396,-0.760400341372173,0.04
2021-07-30 17:00:00-05:00,41350.0,42206.37,0.02071027811366391,0.008,True,0.6062173075999183,-0.760400341372173,0.04
2021-08-02 00:00:00-05:00,39723.44,40269.0,0.027973891931310876,0.008,True,0.6143106494546575,-0.7053841653696034,0.04
2021-08-02 03:00:00-05:00,39529.8,39628.36,-0.004874703701391405,0.004874703701391405,True,0.5542070163726075,-0.7053841653696034,0.04
2021-08-02 05:00:00-05:00,39694.47,39542.42,-0.0038305083806384845,-0.003,False,0.5641222930686197,-0.7053841653696034,0.04
2021-08-02 06:00:00-05:00,39542.42,39271.73,0.0003192528168620975,-0.0003192528168620975,False,0.6377351236483398,-0.7053841653696034,0.04
2021-08-02 07:00:00-05:00,39271.73,39581.54,-0.0068455597811159525,0.0068455597811159525,True,0.5680752567230497,-0.7053841653696034,0.04
2021-08-02 09:00:00-05:00,39625.19,39705.12,0.002017151211136156,0.002017151211136156,True,0.6554907555224295,-0.7053841653696034,0.04
2021-08-02 12:00:00-05:00,39692.98,39637.87,-0.0013884067157467284,-0.0013884067157467284,False,0.6649428768012592,-0.7053841653696034,0.04
2021-08-02 13:00:00-05:00,39637.87,39177.85,-0.011605568109487317,-0.003,False,0.5896284456202946,-0.7053841653696034,0.04
2021-08-02 16:00:00-05:00,39202.01,39415.43,-0.0017753228594717156,0.0017753228594717156,True,0.7094217845977311,-0.7053841653696034,0.04
2021-08-02 17:00:00-05:00,39415.43,39147.82,-0.0067894730566176896,-0.003,False,0.6254476978106885,-0.7053841653696034,0.04
2021-08-02 21:00:00-05:00,38896.03,38655.74,-0.007805212028669019,-0.003,False,0.564914277202311,-0.7053841653696034,0.04
2021-08-02 22:00:00-05:00,38655.74,38328.01,-0.006177751302639392,-0.003,False,0.5673551639699913,-0.7053841653696034,0.04
2021-08-03 05:00:00-05:00,38713.13,38490.01,-0.005763419284361543,-0.003,False,0.5810838513555467,-0.7778519888528715,0.04
2021-08-03 08:00:00-05:00,38469.59,38253.59,-0.004815584955817725,-0.003,False,0.6499017569315623,-0.7778519888528715,0.04
2021-08-03 11:00:00-05:00,38398.51,38006.41,-0.01021133372102195,-0.003,False,0.5730426922936028,-0.7778519888528715,0.04
2021-08-03 12:00:00-05:00,38006.41,38194.23,-0.012040159513007366,0.008,True,0.6023955228348821,-0.7778519888528715,0.04
2021-08-03 14:00:00-05:00,38011.37,38079.54,0.0017934107610432944,0.0017934107610432944,True,0.565473709388119,-0.7778519888528715,0.04
2021-08-03 16:00:00-05:00,38328.37,38344.39,0.00041796716113930225,0.00041796716113930225,True,0.628493838132209,-0.7778519888528715,0.04
2021-08-04 03:00:00-05:00,37738.62,37825.35,-0.007045916728257177,0.007045916728257177,True,0.5684434172079617,-0.3847090788843113,0.04
2021-08-04 05:00:00-05:00,38093.13,38160.06,0.00175700972852586,0.00175700972852586,True,0.7022226551806426,-0.3847090788843113,0.04
2021-08-04 23:00:00-05:00,39363.64,39382.64,0.0004826789392444398,0.0004826789392444398,True,0.5564247754699471,-0.3847090788843113,0.04
2021-08-05 03:00:00-05:00,38482.85,38040.44,0.019720646912897075,-0.003,False,0.5701459815402394,-0.5108740031673199,0.04
2021-08-05 04:00:00-05:00,38040.44,38043.43,-0.011496289905763119,0.008,True,0.8023288518335412,-0.5108740031673199,0.04
2021-08-05 06:00:00-05:00,38008.38,38037.84,0.0007750922296609098,0.0007750922296609098,True,0.7000855397147699,-0.5108740031673199,0.04
2021-08-05 08:00:00-05:00,38039.23,39002.78,0.025330428612776745,0.008,True,0.5579011607883027,-0.5108740031673199,0.04
2021-08-05 19:00:00-05:00,40061.99,40596.59,0.013344319640636888,0.008,True,0.7808169765390827,-0.5108740031673199,0.04
2021-08-05 20:00:00-05:00,40596.59,40340.96,-0.006296834290761796,-0.003,False,0.5760831915310738,-0.5108740031673199,0.04
2021-08-06 10:00:00-05:00,42199.98,42519.92,0.007581520180815134,0.007581520180815134,True,0.6662155970518576,-0.6026303141651722,0.04
2021-08-06 12:00:00-05:00,42900.01,42792.95,-0.0024955705138531422,-0.0024955705138531422,False,0.6150406964305458,-0.6026303141651722,0.04
2021-08-09 04:00:00-05:00,44855.11,45646.63,0.01764615001501494,0.008,True,0.6557246457169755,-0.33603323136193536,0.04
2021-08-09 07:00:00-05:00,45675.34,45396.01,-0.006115553819632092,-0.003,False,0.7503867100836663,-0.33603323136193536,0.04
2021-08-09 08:00:00-05:00,45396.01,45617.54,0.193361853858683,0.008,True,0.7707759360987879,-0.33603323136193536,0.04
2021-08-09 13:00:00-05:00,46193.99,45979.85,-0.004635667973257981,-0.003,False,0.5987184585821862,-0.33603323136193536,0.04
2021-08-09 17:00:00-05:00,46243.85,46253.4,0.00020651394726007698,0.00020651394726007698,True,0.5858276030979175,-0.33603323136193536,0.04
2021-08-10 00:00:00-05:00,45560.0,45553.98,0.0036124320177037136,-0.003,False,0.6171379274058849,-0.3955592246490015,0.04
2021-08-10 05:00:00-05:00,45346.37,45345.05,-0.004688981562774306,-0.003,False,0.5955434347815346,-0.3955592246490015,0.04
2021-08-10 12:00:00-05:00,45095.99,45300.95,-0.005521500397937137,0.005521500397937137,True,0.7559214993174918,-0.3955592246490015,0.04
2021-08-10 13:00:00-05:00,45300.95,45495.73,0.004299689079368228,0.004299689079368228,True,0.582035154726134,-0.3955592246490015,0.04
2021-08-10 18:00:00-05:00,45584.99,45731.36,0.003210925350647277,0.003210925350647277,True,0.5810065194817443,-0.3955592246490015,0.04
2021-08-11 03:00:00-05:00,46194.32,46108.58,-0.0018560723482886632,-0.0018560723482886632,False,0.5731272733891662,-0.41738875969830275,0.04
2021-08-11 06:00:00-05:00,45924.08,45980.33,0.018362830043203483,0.008,True,0.6113586596455529,-0.41738875969830275,0.04
2021-08-11 18:00:00-05:00,45511.0,45761.74,-0.008994845405721829,0.008,True,0.7870200225164334,-0.41738875969830275,0.04
2021-08-11 20:00:00-05:00,46000.0,46213.96,0.004651304347826068,0.004651304347826068,True,0.5658928432336747,-0.41738875969830275,0.04
2021-08-12 03:00:00-05:00,45230.5,45349.19,-0.00616334512535431,0.00616334512535431,True,0.6929663527584949,0.22314306859783212,0.04
2021-08-12 04:00:00-05:00,45349.19,45345.0,-9.239415301579429e-05,-9.239415301579429e-05,False,0.5513434243458679,0.22314306859783212,0.04
2021-08-12 08:00:00-05:00,44456.21,44137.17,-0.017118758359956243,-0.003,False,0.8077725280445354,0.22314306859783212,0.04
2021-08-12 09:00:00-05:00,44137.17,44196.19,-0.007176500200984314,0.007176500200984314,True,0.6937184939084514,0.22314306859783212,0.04
2021-08-12 11:00:00-05:00,43999.41,44120.0,-0.003121178815950247,0.003121178815950247,True,0.7549430873998177,0.22314306859783212,0.04
2021-08-12 13:00:00-05:00,44423.82,44371.32,-0.0011817984135538096,-0.0011817984135538096,False,0.6615022510088572,0.22314306859783212,0.04
2021-08-12 16:00:00-05:00,44242.13,43954.59,0.00551643760677686,-0.003,False,0.5739191823300904,0.22314306859783212,0.04
2021-08-12 17:00:00-05:00,43954.59,44399.0,-0.006499235005186253,0.006499235005186253,True,0.5902052188678755,0.22314306859783212,0.04
2021-08-12 18:00:00-05:00,44399.0,44493.69,0.0021327056915696825,0.0021327056915696825,True,0.7796189931150507,0.22314306859783212,0.04
2021-08-12 20:00:00-05:00,44847.26,45833.34,0.02198751941590176,0.008,True,0.722118754804808,0.22314306859783212,0.04
2021-08-13 01:00:00-05:00,45833.34,46103.51,0.00589461732441942,0.00589461732441942,True,0.6005224634182019,1.973016761492311,0.04
2021-08-13 03:00:00-05:00,46161.01,46216.18,0.0011951644905516202,0.0011951644905516202,True,0.5698048171049025,1.973016761492311,0.04
2021-08-13 07:00:00-05:00,46524.98,46529.99,0.00010768408712899524,0.00010768408712899524,True,0.6028230923728445,1.973016761492311,0.04
2021-08-13 11:00:00-05:00,46533.0,46490.81,-0.0009066683858767396,-0.0009066683858767396,False,0.6141076348676011,1.973016761492311,0.04
2021-08-13 15:00:00-05:00,47588.0,47556.76,-0.0006564680171471371,-0.0006564680171471371,False,0.7104915189524965,1.973016761492311,0.04
2021-08-13 18:00:00-05:00,47800.0,47631.85,-0.003517782426778273,-0.003,False,0.5529531120269107,1.973016761492311,0.04
2021-08-13 19:00:00-05:00,47631.85,47557.16,0.08366043227794873,-0.003,False,0.622809035576006,1.973016761492311,0.04
2021-08-13 23:00:00-05:00,47456.66,47524.06,-0.003678001169385507,0.003678001169385507,True,0.5904811302240941,1.973016761492311,0.04
2021-08-16 00:00:00-05:00,47612.0,47344.74,-0.005613290767033563,-0.003,False,0.5781582520770568,0.9261356234767846,0.04
2021-08-16 02:00:00-05:00,47309.85,47131.01,-0.0030935594708941788,-0.003,False,0.5796375971579262,0.9261356234767846,0.04
2021-08-16 03:00:00-05:00,47131.01,47169.98,-0.003780185310247158,0.003780185310247158,True,0.6630189073828835,0.9261356234767846,0.04
2021-08-16 05:00:00-05:00,47421.57,47516.95,0.0020113210085620824,0.0020113210085620824,True,0.5617288877220648,0.9261356234767846,0.04
2021-08-16 07:00:00-05:00,47304.68,46440.28,0.0036848351011361364,-0.003,False,0.6359444852551772,0.9261356234767846,0.04
2021-08-16 08:00:00-05:00,46440.28,46101.6,-0.01827303345039014,-0.003,False,0.6524780852850259,0.9261356234767846,0.04
2021-08-16 09:00:00-05:00,46101.6,46344.03,-0.007292807020112719,0.007292807020112719,True,0.8292604343766189,0.9261356234767846,0.04
2021-08-16 11:00:00-05:00,46438.2,46473.51,0.0007603653888394673,0.0007603653888394673,True,0.7046618583264932,0.9261356234767846,0.04
2021-08-16 12:00:00-05:00,46473.51,46481.53,0.00017257142832544385,0.00017257142832544385,True,0.5643008230253812,0.9261356234767846,0.04
2021-08-16 14:00:00-05:00,46092.99,46057.67,-0.0001867614139205707,-0.0001867614139205707,False,0.5535177896200577,0.9261356234767846,0.04
2021-08-16 15:00:00-05:00,46057.67,46049.97,-0.00016718170936560816,-0.00016718170936560816,False,0.631082672283251,0.9261356234767846,0.04
2021-08-16 16:00:00-05:00,46049.97,46121.11,0.0015448435688448748,0.0015448435688448748,True,0.7199561684876354,0.9261356234767846,0.04
2021-08-16 17:00:00-05:00,46121.11,45901.29,-0.004766147215450793,-0.003,False,0.5763682696198986,0.9261356234767846,0.04
2021-08-16 18:00:00-05:00,45901.29,45757.1,-0.004158983828126513,-0.003,False,0.7945281296945863,0.9261356234767846,0.04
2021-08-16 20:00:00-05:00,46285.46,46447.28,0.003496130318246804,0.003496130318246804,True,0.7742120297464313,0.9261356234767846,0.04
2021-08-16 21:00:00-05:00,46447.28,46417.0,-0.0006519219209391558,-0.0006519219209391558,False,0.832660365851582,0.9261356234767846,0.04
2021-08-16 22:00:00-05:00,46417.0,46376.43,-0.0008740332205872786,-0.0008740332205872786,False,0.5657613294340205,0.9261356234767846,0.04
2021-08-16 23:00:00-05:00,46376.43,46041.81,-0.007215303118416028,-0.003,False,0.6073207165604206,0.9261356234767846,0.04
2021-08-17 01:00:00-05:00,45755.66,45947.49,-0.0031726777177721447,0.0031726777177721447,True,0.6117652236041561,0.46325762607638593,0.04
2021-08-17 02:00:00-05:00,45947.49,46188.0,0.005234453503336136,0.005234453503336136,True,0.7373714234718551,0.46325762607638593,0.04
2021-08-17 05:00:00-05:00,46622.09,46849.43,0.0048762292724329566,0.0048762292724329566,True,0.5863204517405644,0.46325762607638593,0.04
2021-08-17 09:00:00-05:00,45948.44,45730.0,0.004213249246104172,-0.003,False,0.589676536749475,0.46325762607638593,0.04
2021-08-17 16:00:00-05:00,44777.14,44927.48,-0.02549161625508946,0.008,True,0.6023947210749159,0.46325762607638593,0.04
2021-08-17 18:00:00-05:00,44695.95,44820.0,0.0027754192493951446,0.0027754192493951446,True,0.6022500692398706,0.46325762607638593,0.04
2021-08-17 21:00:00-05:00,44940.01,45055.78,0.002576100895393588,0.002576100895393588,True,0.5852625523853714,0.46325762607638593,0.04
2021-08-18 07:00:00-05:00,44995.7,45250.0,0.005651651157777364,0.005651651157777364,True,0.6262015322347597,0.17166953663577833,0.04
2021-08-18 08:00:00-05:00,45250.0,45402.08,0.003360883977900591,0.003360883977900591,True,0.6624831649531147,0.17166953663577833,0.04
2021-08-18 14:00:00-05:00,44901.12,44525.26,0.002768823555948486,-0.002768823555948486,False,0.69417325409446,0.17166953663577833,0.04
2021-08-18 15:00:00-05:00,44525.26,44577.95,-0.008370837965734498,0.008,True,0.6661882838295062,0.17166953663577833,0.04
2021-08-18 16:00:00-05:00,44577.95,44862.13,0.006374900595473778,0.006374900595473778,True,0.6313426073404605,0.17166953663577833,0.04
2021-08-18 17:00:00-05:00,44862.13,44705.29,-0.0034960444365881986,-0.003,False,0.6353313648114968,0.17166953663577833,0.04
